PreSens Measurement Studio 2,,,,,,,,,,,,,,,,,,,,,,,,
Id,Date,Time,Sensor,Calibration,User,delta_t,Time_Unit,Value,Oxygen Unit,Temperature,Temperature Unit,Pressure,Pressure Unit,Mode,Salinity [pmil],User Signal Intensity,Error,Error Code,Phase [°],Amplitude [µV],Reference Amplitude [µV],Signal LED Current,Reference LED Current,Battery [V]
491,2008-08-20 0:00,1:43:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,6.1,min,8.616,ppm (mg/L),13.365,°C,1028,hPa,Humid,0,0,,0,30.252,47768,45600.7,7,2500,#N/A
495,2008-08-20 0:00,1:43:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,6.15,min,8.614,ppm (mg/L),13.359,°C,1028,hPa,Humid,0,0,,0,30.257,47775,45600.57,7,2500,#N/A
499,2008-08-20 0:00,1:43:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,6.2,min,8.621,ppm (mg/L),13.316,°C,1028,hPa,Humid,0,0,,0,30.267,47773,45604.55,7,2500,#N/A
503,2008-08-20 0:00,1:43:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,6.25,min,8.616,ppm (mg/L),13.34,°C,1028,hPa,Humid,0,0,,0,30.262,47763,45603.94,7,2500,#N/A
507,2008-08-20 0:00,1:43:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,6.3,min,8.611,ppm (mg/L),13.353,°C,1028,hPa,Humid,0,0,,0,30.263,47771,45602.68,7,2500,#N/A
511,2008-08-20 0:00,1:43:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,6.35,min,8.606,ppm (mg/L),13.353,°C,1028,hPa,Humid,0,0,,0,30.27,47768,45597.68,7,2500,#N/A
515,2008-08-20 0:00,1:43:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,6.4,min,8.598,ppm (mg/L),13.383,°C,1028,hPa,Humid,0,0,,0,30.267,47765,45599.95,7,2500,#N/A
519,2008-08-20 0:00,1:43:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,6.45,min,8.6,ppm (mg/L),13.39,°C,1028,hPa,Humid,0,0,,0,30.262,47769,45602.29,7,2500,#N/A
523,2008-08-20 0:00,1:43:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,6.5,min,8.589,ppm (mg/L),13.414,°C,1028,hPa,Humid,0,0,,0,30.265,47771,45603.15,7,2500,#N/A
527,2008-08-20 0:00,1:43:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,6.55,min,8.59,ppm (mg/L),13.42,°C,1028,hPa,Humid,0,0,,0,30.261,47773,45599.05,7,2500,#N/A
531,2008-08-20 0:00,1:43:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,6.6,min,8.582,ppm (mg/L),13.445,°C,1028,hPa,Humid,0,0,,0,30.26,47760,45602.46,7,2500,#N/A
535,2008-08-20 0:00,1:43:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,6.651,min,8.592,ppm (mg/L),13.408,°C,1028,hPa,Humid,0,0,,0,30.264,47765,45599.29,7,2500,#N/A
539,2008-08-20 0:00,1:43:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,6.7,min,8.606,ppm (mg/L),13.371,°C,1028,hPa,Humid,0,0,,0,30.262,47768,45595.53,7,2500,#N/A
543,2008-08-20 0:00,1:44:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,6.75,min,8.607,ppm (mg/L),13.365,°C,1028,hPa,Humid,0,0,,0,30.263,47756,45602.73,7,2500,#N/A
547,2008-08-20 0:00,1:44:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,6.8,min,8.606,ppm (mg/L),13.371,°C,1028,hPa,Humid,0,0,,0,30.262,47763,45596.12,7,2500,#N/A
551,2008-08-20 0:00,1:44:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,6.85,min,8.592,ppm (mg/L),13.383,°C,1028,hPa,Humid,0,0,,0,30.274,47763,45599.95,7,2500,#N/A
555,2008-08-20 0:00,1:44:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,6.901,min,8.616,ppm (mg/L),13.346,°C,1028,hPa,Humid,0,0,,0,30.26,47754,45603.28,7,2500,#N/A
559,2008-08-20 0:00,1:44:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,6.95,min,8.64,ppm (mg/L),13.285,°C,1028,hPa,Humid,0,0,,0,30.256,47754,45599.8,7,2500,#N/A
563,2008-08-20 0:00,1:44:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,7,min,8.629,ppm (mg/L),13.334,°C,1028,hPa,Humid,0,0,,0,30.248,47753,45594.19,7,2500,#N/A
567,2008-08-20 0:00,1:44:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,7.05,min,8.618,ppm (mg/L),13.322,°C,1028,hPa,Humid,0,0,,0,30.268,47746,45600.28,7,2500,#N/A
571,2008-08-20 0:00,1:44:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,7.1,min,8.607,ppm (mg/L),13.377,°C,1028,hPa,Humid,0,0,,0,30.258,47749,45600.86,7,2500,#N/A
575,2008-08-20 0:00,1:44:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,7.15,min,8.612,ppm (mg/L),13.359,°C,1028,hPa,Humid,0,0,,0,30.259,47746,45604.07,7,2500,#N/A
579,2008-08-20 0:00,1:44:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,7.2,min,8.616,ppm (mg/L),13.346,°C,1028,hPa,Humid,0,0,,0,30.26,47745,45607.23,7,2500,#N/A
583,2008-08-20 0:00,1:44:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,7.25,min,8.612,ppm (mg/L),13.359,°C,1028,hPa,Humid,0,0,,0,30.259,47749,45600.88,7,2500,#N/A
587,2008-08-20 0:00,1:44:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,7.3,min,8.603,ppm (mg/L),13.377,°C,1028,hPa,Humid,0,0,,0,30.263,47746,45599.74,7,2500,#N/A
591,2008-08-20 0:00,1:44:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,7.35,min,8.587,ppm (mg/L),13.414,°C,1028,hPa,Humid,0,0,,0,30.267,47741,45596.39,7,2500,#N/A
595,2008-08-20 0:00,1:44:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,7.4,min,8.587,ppm (mg/L),13.42,°C,1028,hPa,Humid,0,0,,0,30.265,47751,45602.19,7,2500,#N/A
599,2008-08-20 0:00,1:44:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,7.45,min,8.603,ppm (mg/L),13.377,°C,1028,hPa,Humid,0,0,,0,30.263,47750,45600.04,7,2500,#N/A
603,2008-08-20 0:00,1:44:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,7.5,min,8.601,ppm (mg/L),13.396,°C,1028,hPa,Humid,0,0,,0,30.258,47744,45598.95,7,2500,#N/A
607,2008-08-20 0:00,1:44:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,7.55,min,8.595,ppm (mg/L),13.396,°C,1028,hPa,Humid,0,0,,0,30.265,47751,45601.75,7,2500,#N/A
611,2008-08-20 0:00,1:44:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,7.601,min,8.61,ppm (mg/L),13.371,°C,1028,hPa,Humid,0,0,,0,30.256,47747,45598.18,7,2500,#N/A
615,2008-08-20 0:00,1:44:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,7.65,min,8.6,ppm (mg/L),13.371,°C,1028,hPa,Humid,0,0,,0,30.27,47746,45601.91,7,2500,#N/A
619,2008-08-20 0:00,1:44:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,7.7,min,8.605,ppm (mg/L),13.383,°C,1028,hPa,Humid,0,0,,0,30.257,47747,45599.63,7,2500,#N/A
623,2008-08-20 0:00,1:45:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,7.751,min,8.582,ppm (mg/L),13.445,°C,1028,hPa,Humid,0,0,,0,30.26,47742,45599.67,7,2500,#N/A
627,2008-08-20 0:00,1:45:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,7.8,min,8.609,ppm (mg/L),13.365,°C,1028,hPa,Humid,0,0,,0,30.26,47743,45594.09,7,2500,#N/A
631,2008-08-20 0:00,1:45:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,7.85,min,8.612,ppm (mg/L),13.346,°C,1028,hPa,Humid,0,0,,0,30.265,47744,45597.27,7,2500,#N/A
635,2008-08-20 0:00,1:45:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,7.9,min,8.606,ppm (mg/L),13.377,°C,1028,hPa,Humid,0,0,,0,30.259,47743,45597.83,7,2500,#N/A
639,2008-08-20 0:00,1:45:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,7.95,min,8.605,ppm (mg/L),13.377,°C,1028,hPa,Humid,0,0,,0,30.26,47739,45598.56,7,2500,#N/A
643,2008-08-20 0:00,1:45:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,8,min,8.602,ppm (mg/L),13.39,°C,1028,hPa,Humid,0,0,,0,30.259,47739,45593.3,7,2500,#N/A
647,2008-08-20 0:00,1:45:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,8.05,min,8.61,ppm (mg/L),13.365,°C,1028,hPa,Humid,0,0,,0,30.259,47745,45597.68,7,2500,#N/A
651,2008-08-20 0:00,1:45:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,8.1,min,8.615,ppm (mg/L),13.359,°C,1028,hPa,Humid,0,0,,0,30.256,47743,45598.91,7,2500,#N/A
655,2008-08-20 0:00,1:45:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,8.15,min,8.611,ppm (mg/L),13.371,°C,1028,hPa,Humid,0,0,,0,30.255,47738,45602.48,7,2500,#N/A
659,2008-08-20 0:00,1:45:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,8.2,min,8.614,ppm (mg/L),13.371,°C,1028,hPa,Humid,0,0,,0,30.251,47738,45599.76,7,2500,#N/A
663,2008-08-20 0:00,1:45:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,8.25,min,8.603,ppm (mg/L),13.402,°C,1028,hPa,Humid,0,0,,0,30.252,47741,45599.69,7,2500,#N/A
667,2008-08-20 0:00,1:45:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,8.3,min,8.599,ppm (mg/L),13.408,°C,1028,hPa,Humid,0,0,,0,30.255,47740,45600.18,7,2500,#N/A
671,2008-08-20 0:00,1:45:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,8.35,min,8.595,ppm (mg/L),13.396,°C,1028,hPa,Humid,0,0,,0,30.265,47743,45599.65,7,2500,#N/A
675,2008-08-20 0:00,1:45:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,8.4,min,8.588,ppm (mg/L),13.42,°C,1028,hPa,Humid,0,0,,0,30.264,47744,45600.45,7,2500,#N/A
679,2008-08-20 0:00,1:45:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,8.45,min,8.587,ppm (mg/L),13.439,°C,1028,hPa,Humid,0,0,,0,30.257,47739,45599.76,7,2500,#N/A
683,2008-08-20 0:00,1:45:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,8.5,min,8.602,ppm (mg/L),13.396,°C,1028,hPa,Humid,0,0,,0,30.256,47738,45599.21,7,2500,#N/A
687,2008-08-20 0:00,1:45:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,8.55,min,8.615,ppm (mg/L),13.359,°C,1028,hPa,Humid,0,0,,0,30.255,47736,45607.71,7,2500,#N/A
691,2008-08-20 0:00,1:45:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,8.601,min,8.609,ppm (mg/L),13.359,°C,1028,hPa,Humid,0,0,,0,30.263,47740,45602.77,7,2500,#N/A
695,2008-08-20 0:00,1:45:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,8.65,min,8.61,ppm (mg/L),13.365,°C,1028,hPa,Humid,0,0,,0,30.259,47739,45599.17,7,2500,#N/A
699,2008-08-20 0:00,1:45:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,8.7,min,8.623,ppm (mg/L),13.328,°C,1028,hPa,Humid,0,0,,0,30.258,47737,45596.36,7,2500,#N/A
703,2008-08-20 0:00,1:46:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,8.751,min,8.613,ppm (mg/L),13.365,°C,1028,hPa,Humid,0,0,,0,30.255,47738,45598.44,7,2500,#N/A
707,2008-08-20 0:00,1:46:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,8.8,min,8.633,ppm (mg/L),13.316,°C,1028,hPa,Humid,0,0,,0,30.251,47734,45602.06,7,2500,#N/A
711,2008-08-20 0:00,1:46:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,8.85,min,8.646,ppm (mg/L),13.266,°C,1028,hPa,Humid,0,0,,0,30.256,47737,45598.34,7,2500,#N/A
715,2008-08-20 0:00,1:46:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,8.9,min,8.633,ppm (mg/L),13.303,°C,1028,hPa,Humid,0,0,,0,30.257,47740,45600.85,7,2500,#N/A
719,2008-08-20 0:00,1:46:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,8.95,min,8.623,ppm (mg/L),13.328,°C,1028,hPa,Humid,0,0,,0,30.258,47736,45598.35,7,2500,#N/A
723,2008-08-20 0:00,1:46:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,9.001,min,8.638,ppm (mg/L),13.303,°C,1028,hPa,Humid,0,0,,0,30.25,47732,45596.65,7,2500,#N/A
727,2008-08-20 0:00,1:46:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,9.05,min,8.625,ppm (mg/L),13.316,°C,1028,hPa,Humid,0,0,,0,30.261,47735,45602.87,7,2500,#N/A
731,2008-08-20 0:00,1:46:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,9.1,min,8.62,ppm (mg/L),13.334,°C,1028,hPa,Humid,0,0,,0,30.26,47732,45601.63,7,2500,#N/A
735,2008-08-20 0:00,1:46:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,9.15,min,8.612,ppm (mg/L),13.377,°C,1028,hPa,Humid,0,0,,0,30.251,47735,45601.13,7,2500,#N/A
739,2008-08-20 0:00,1:46:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,9.2,min,8.612,ppm (mg/L),13.371,°C,1028,hPa,Humid,0,0,,0,30.254,47738,45597.63,7,2500,#N/A
743,2008-08-20 0:00,1:46:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,9.25,min,8.595,ppm (mg/L),13.408,°C,1028,hPa,Humid,0,0,,0,30.26,47733,45599.32,7,2500,#N/A
747,2008-08-20 0:00,1:46:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,9.3,min,8.608,ppm (mg/L),13.377,°C,1028,hPa,Humid,0,0,,0,30.256,47740,45602.4,7,2500,#N/A
751,2008-08-20 0:00,1:46:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,9.35,min,8.617,ppm (mg/L),13.353,°C,1028,hPa,Humid,0,0,,0,30.255,47732,45605.56,7,2500,#N/A
755,2008-08-20 0:00,1:46:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,9.4,min,8.619,ppm (mg/L),13.346,°C,1028,hPa,Humid,0,0,,0,30.255,47733,45600.13,7,2500,#N/A
759,2008-08-20 0:00,1:46:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,9.45,min,8.622,ppm (mg/L),13.34,°C,1028,hPa,Humid,0,0,,0,30.254,47735,45598.62,7,2500,#N/A
763,2008-08-20 0:00,1:46:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,9.5,min,8.612,ppm (mg/L),13.353,°C,1028,hPa,Humid,0,0,,0,30.262,47733,45599.28,7,2500,#N/A
767,2008-08-20 0:00,1:46:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,9.55,min,8.618,ppm (mg/L),13.353,°C,1028,hPa,Humid,0,0,,0,30.254,47734,45598.65,7,2500,#N/A
771,2008-08-20 0:00,1:46:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,9.6,min,8.634,ppm (mg/L),13.309,°C,1028,hPa,Humid,0,0,,0,30.252,47739,45598.34,7,2500,#N/A
775,2008-08-20 0:00,1:46:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,9.651,min,8.642,ppm (mg/L),13.285,°C,1028,hPa,Humid,0,0,,0,30.253,47738,45601.04,7,2500,#N/A
779,2008-08-20 0:00,1:46:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,9.7,min,8.653,ppm (mg/L),13.26,°C,1028,hPa,Humid,0,0,,0,30.25,47736,45602.15,7,2500,#N/A
783,2008-08-20 0:00,1:47:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,9.75,min,8.645,ppm (mg/L),13.26,°C,1028,hPa,Humid,0,0,,0,30.26,47739,45599.29,7,2500,#N/A
787,2008-08-20 0:00,1:47:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,9.801,min,8.634,ppm (mg/L),13.291,°C,1028,hPa,Humid,0,0,,0,30.261,47735,45600.8,7,2500,#N/A
791,2008-08-20 0:00,1:47:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,9.85,min,8.65,ppm (mg/L),13.248,°C,1028,hPa,Humid,0,0,,0,30.259,47741,45602.92,7,2500,#N/A
795,2008-08-20 0:00,1:47:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,9.9,min,8.652,ppm (mg/L),13.254,°C,1028,hPa,Humid,0,0,,0,30.254,47730,45601.91,7,2500,#N/A
799,2008-08-20 0:00,1:47:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,9.95,min,8.646,ppm (mg/L),13.254,°C,1028,hPa,Humid,0,0,,0,30.261,47736,45605.76,7,2500,#N/A
803,2008-08-20 0:00,1:47:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,10,min,8.634,ppm (mg/L),13.291,°C,1028,hPa,Humid,0,0,,0,30.26,47732,45598.34,7,2500,#N/A
807,2008-08-20 0:00,1:47:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,10.05,min,8.649,ppm (mg/L),13.235,°C,1028,hPa,Humid,0,0,,0,30.266,47734,45595.17,7,2500,#N/A
811,2008-08-20 0:00,1:47:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,10.101,min,8.663,ppm (mg/L),13.235,°C,1028,hPa,Humid,0,0,,0,30.248,47734,45592.42,7,2500,#N/A
815,2008-08-20 0:00,1:47:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,10.15,min,8.657,ppm (mg/L),13.235,°C,1028,hPa,Humid,0,0,,0,30.255,47731,45596.08,7,2500,#N/A
819,2008-08-20 0:00,1:47:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,10.2,min,8.668,ppm (mg/L),13.192,°C,1028,hPa,Humid,0,0,,0,30.26,47729,45598.78,7,2500,#N/A
823,2008-08-20 0:00,1:47:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,10.25,min,8.67,ppm (mg/L),13.205,°C,1028,hPa,Humid,0,0,,0,30.252,47736,45597.16,7,2500,#N/A
827,2008-08-20 0:00,1:47:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,10.3,min,8.672,ppm (mg/L),13.198,°C,1028,hPa,Humid,0,0,,0,30.252,47734,45597.24,7,2500,#N/A
831,2008-08-20 0:00,1:47:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,10.35,min,8.66,ppm (mg/L),13.235,°C,1028,hPa,Humid,0,0,,0,30.251,47731,45594.36,7,2500,#N/A
835,2008-08-20 0:00,1:47:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,10.4,min,8.65,ppm (mg/L),13.26,°C,1028,hPa,Humid,0,0,,0,30.254,47732,45590.95,7,2500,#N/A
839,2008-08-20 0:00,1:47:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,10.45,min,8.644,ppm (mg/L),13.266,°C,1028,hPa,Humid,0,0,,0,30.258,47731,45601.35,7,2500,#N/A
843,2008-08-20 0:00,1:47:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,10.5,min,8.647,ppm (mg/L),13.266,°C,1028,hPa,Humid,0,0,,0,30.254,47727,45597.45,7,2500,#N/A
847,2008-08-20 0:00,1:47:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,10.55,min,8.646,ppm (mg/L),13.26,°C,1028,hPa,Humid,0,0,,0,30.259,47735,45598.16,7,2500,#N/A
851,2008-08-20 0:00,1:47:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,10.6,min,8.665,ppm (mg/L),13.223,°C,1028,hPa,Humid,0,0,,0,30.25,47729,45594.29,7,2500,#N/A
855,2008-08-20 0:00,1:47:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,10.65,min,8.677,ppm (mg/L),13.174,°C,1028,hPa,Humid,0,0,,0,30.257,47730,45590.67,7,2500,#N/A
859,2008-08-20 0:00,1:47:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,10.7,min,8.676,ppm (mg/L),13.18,°C,1028,hPa,Humid,0,0,,0,30.255,47724,45593.71,7,2500,#N/A
863,2008-08-20 0:00,1:48:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,10.75,min,8.679,ppm (mg/L),13.174,°C,1028,hPa,Humid,0,0,,0,30.254,47733,45594.35,7,2500,#N/A
867,2008-08-20 0:00,1:48:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,10.8,min,8.669,ppm (mg/L),13.192,°C,1028,hPa,Humid,0,0,,0,30.259,47729,45599.2,7,2500,#N/A
871,2008-08-20 0:00,1:48:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,10.85,min,8.669,ppm (mg/L),13.192,°C,1028,hPa,Humid,0,0,,0,30.258,47731,45596.72,7,2500,#N/A
875,2008-08-20 0:00,1:48:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,10.9,min,8.665,ppm (mg/L),13.217,°C,1028,hPa,Humid,0,0,,0,30.253,47727,45590.3,7,2500,#N/A
879,2008-08-20 0:00,1:48:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,10.95,min,8.669,ppm (mg/L),13.198,°C,1028,hPa,Humid,0,0,,0,30.256,47728,45594.48,7,2500,#N/A
883,2008-08-20 0:00,1:48:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,11,min,8.669,ppm (mg/L),13.211,°C,1028,hPa,Humid,0,0,,0,30.251,47726,45593.19,7,2500,#N/A
887,2008-08-20 0:00,1:48:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,11.05,min,8.66,ppm (mg/L),13.242,°C,1028,hPa,Humid,0,0,,0,30.249,47729,45601.5,7,2500,#N/A
891,2008-08-20 0:00,1:48:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,11.1,min,8.656,ppm (mg/L),13.229,°C,1028,hPa,Humid,0,0,,0,30.259,47725,45594.08,7,2500,#N/A
895,2008-08-20 0:00,1:48:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,11.15,min,8.664,ppm (mg/L),13.223,°C,1028,hPa,Humid,0,0,,0,30.252,47723,45598.83,7,2500,#N/A
899,2008-08-20 0:00,1:48:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,11.201,min,8.656,ppm (mg/L),13.235,°C,1028,hPa,Humid,0,0,,0,30.256,47730,45592.87,7,2500,#N/A
903,2008-08-20 0:00,1:48:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,11.25,min,8.659,ppm (mg/L),13.235,°C,1028,hPa,Humid,0,0,,0,30.252,47728,45599.16,7,2500,#N/A
907,2008-08-20 0:00,1:48:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,11.3,min,8.667,ppm (mg/L),13.211,°C,1028,hPa,Humid,0,0,,0,30.253,47725,45596.07,7,2500,#N/A
911,2008-08-20 0:00,1:48:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,11.35,min,8.667,ppm (mg/L),13.223,°C,1028,hPa,Humid,0,0,,0,30.247,47721,45594.2,7,2500,#N/A
915,2008-08-20 0:00,1:48:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,11.4,min,8.668,ppm (mg/L),13.186,°C,1028,hPa,Humid,0,0,,0,30.262,47725,45597.56,7,2500,#N/A
919,2008-08-20 0:00,1:48:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,11.45,min,8.661,ppm (mg/L),13.205,°C,1028,hPa,Humid,0,0,,0,30.263,47725,45592.64,7,2500,#N/A
923,2008-08-20 0:00,1:48:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,11.5,min,8.652,ppm (mg/L),13.242,°C,1028,hPa,Humid,0,0,,0,30.259,47721,45599.25,7,2500,#N/A
927,2008-08-20 0:00,1:48:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,11.55,min,8.656,ppm (mg/L),13.235,°C,1028,hPa,Humid,0,0,,0,30.256,47719,45602.86,7,2500,#N/A
931,2008-08-20 0:00,1:48:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,11.6,min,8.665,ppm (mg/L),13.229,°C,1028,hPa,Humid,0,0,,0,30.247,47729,45594.23,7,2500,#N/A
935,2008-08-20 0:00,1:48:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,11.65,min,8.679,ppm (mg/L),13.168,°C,1028,hPa,Humid,0,0,,0,30.256,47723,45596.52,7,2500,#N/A
939,2008-08-20 0:00,1:48:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,11.7,min,8.669,ppm (mg/L),13.192,°C,1028,hPa,Humid,0,0,,0,30.259,47719,45596.5,7,2500,#N/A
943,2008-08-20 0:00,1:49:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,11.75,min,8.666,ppm (mg/L),13.192,°C,1028,hPa,Humid,0,0,,0,30.262,47727,45596.32,7,2500,#N/A
947,2008-08-20 0:00,1:49:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,11.8,min,8.678,ppm (mg/L),13.168,°C,1028,hPa,Humid,0,0,,0,30.258,47725,45600.54,7,2500,#N/A
951,2008-08-20 0:00,1:49:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,11.85,min,8.68,ppm (mg/L),13.174,°C,1028,hPa,Humid,0,0,,0,30.253,47728,45593.81,7,2500,#N/A
955,2008-08-20 0:00,1:49:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,11.9,min,8.666,ppm (mg/L),13.211,°C,1028,hPa,Humid,0,0,,0,30.254,47723,45599.14,7,2500,#N/A
959,2008-08-20 0:00,1:49:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,11.95,min,8.667,ppm (mg/L),13.205,°C,1028,hPa,Humid,0,0,,0,30.256,47727,45598.68,7,2500,#N/A
963,2008-08-20 0:00,1:49:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,12,min,8.666,ppm (mg/L),13.198,°C,1028,hPa,Humid,0,0,,0,30.26,47725,45598.04,7,2500,#N/A
967,2008-08-20 0:00,1:49:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,12.05,min,8.673,ppm (mg/L),13.192,°C,1028,hPa,Humid,0,0,,0,30.253,47725,45595.81,7,2500,#N/A
971,2008-08-20 0:00,1:49:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,12.1,min,8.661,ppm (mg/L),13.223,°C,1028,hPa,Humid,0,0,,0,30.256,47730,45600.83,7,2500,#N/A
975,2008-08-20 0:00,1:49:00 PM,Sensor4 (PSt3),2008-08-20 13:27,default,12.15,min,8.675,ppm (mg/L),13.186,°C,1028,hPa,Humid,0,0,,0,30.254,47722,45599.31,7,2500,#N/A
